loan_id,borrower_id,loan_type,origination_date,maturity_date,original_principal,current_balance,interest_rate,term_months,borrower_state,loan_purpose,credit_grade,employment_length,income_band,payment_status,days_past_due,servicer_name,last_payment_date,last_updated_at,document_status,source_system
L-102809,B-502809,mortgage,2022-10-21,2042-10-21,635715.57,537437.28,6.52,240,OH,debt_consolidation,E,1-3 years,<30k,current,0,Rocket Servicing,2026-08-17,2026-08-14,complete,origination
L-102810,B-502810,commercial,2022-09-23,2025-09-23,391619.87,165887.51,7.93,36,NJ,home_improvement,D,5-10 years,100k-150k,current,0,Pennymac,2026-08-12,2025-10-28,complete,legacy_crm
L-102811,B-502811,mortgage,2022-12-11,2052-12-11,640775.45,406171.14,6.53,360,CO,home_improvement,B,1-3 years,100k-150k,current,0,Wells Fargo Servicing,2026-08-27,2026-08-13,complete,servicing_core
L-102812,B-502812,mortgage,2020-12-05,2040-12-05,545023.27,267869.01,3.83,240,FL,cash_out_refinance,C,5-10 years,75k-100k,current,0,Pennymac,2026-07-01,2026-08-09,complete,origination
L-102813,B-502813,mortgage,2020-08-11,2035-08-11,132896.11,26128.54,4.31,180,GA,refinance,D,10+ years,150k+,current,0,LoanCare,2026-08-17,2026-08-06,complete,legacy_crm
L-102814,B-502814,commercial,2022-10-12,2029-10-12,109848.36,56227.12,4.64,84,CO,purchase,D,10+ years,75k-100k,current,0,Rocket Servicing,2026-07-17,2026-08-15,verified,legacy_crm
L-102815,B-502815,mortgage,2024-10-14,2044-10-14,248542.45,137683.48,7.49,240,UT,refinance,D,1-3 years,50k-75k,current,0,Mr. Cooper,2026-08-14,2026-08-17,complete,portal_upload
L-102816,B-502816,student,2021-08-16,2031-08-16,448874.39,116305.07,3.99,120,PA,home_improvement,B,1-3 years,100k-150k,current,0,Chase Home Lending,2026-06-05,2026-08-02,complete,portal_upload
L-102817,B-502817,student,2022-10-17,2025-10-17,467360.27,427808.30,6.00,36,AL,refinance,C,10+ years,100k-150k,current,0,Chase Home Lending,2026-08-07,2026-08-01,complete,origination
L-102818,B-502818,mortgage,2018-02-07,2048-02-07,101336.27,16385.87,7.42,360,CT,debt_consolidation,B,1-3 years,150k+,current,0,LoanCare,2026-08-11,2026-08-24,complete,legacy_crm
L-102819,B-502819,commercial,2020-04-26,2027-04-26,449813.37,225372.87,7.85,84,TX,home_improvement,A,10+ years,75k-100k,current,0,Chase Home Lending,2026-07-26,2026-08-16,verified,portal_upload
L-102820,B-502820,auto,2019-06-02,2024-06-02,216467.17,36448.17,3.72,60,IL,purchase,A,1-3 years,<30k,current,0,Freedom Mortgage,2026-08-20,2024-07-16,complete,origination
L-102821,B-502821,mortgage,2022-04-06,2042-04-06,329498.55,107451.28,7.41,240,OK,refinance,C,10+ years,150k+,current,0,Wells Fargo Servicing,2026-06-25,2026-08-13,complete,portal_upload
L-102822,B-502822,mortgage,2020-05-19,2040-05-19,533726.53,501187.47,6.67,240,GA,home_improvement,A,5-10 years,75k-100k,current,0,First National,2026-06-14,2026-08-08,verified,servicing_core
L-102823,B-502823,mortgage,2024-10-22,2044-10-22,539910.87,176045.74,8.17,240,MA,cash_out_refinance,C,< 1 year,<30k,current,0,Freedom Mortgage,2026-06-05,2026-08-22,complete,origination
L-102824,B-502824,commercial,2019-04-10,2022-04-10,57418.16,45125.79,7.52,36,GA,debt_consolidation,D,3-5 years,150k+,current,0,Chase Home Lending,2026-08-06,2026-08-11,complete,legacy_crm
L-102825,B-502825,mortgage,2024-07-05,2039-07-05,238140.30,59205.71,7.75,180,FL,debt_consolidation,D,3-5 years,<30k,current,0,Freedom Mortgage,2026-07-23,2026-08-14,complete,portal_upload
L-102826,B-502826,auto,2019-04-03,2026-04-03,227019.12,143110.87,5.56,84,AZ,home_improvement,D,10+ years,50k-75k,current,0,Wells Fargo Servicing,2026-07-25,2026-08-17,complete,portal_upload
L-102827,B-502827,mortgage,2019-10-15,2034-10-15,627054.18,219077.17,6.68,180,TN,purchase,E,< 1 year,100k-150k,current,0,Pennymac,2026-08-26,2026-08-08,verified,servicing_core
L-102828,B-502828,auto,2022-06-20,2032-06-20,98906.26,89683.60,5.70,120,VA,purchase,C,< 1 year,100k-150k,current,0,Wells Fargo Servicing,2026-07-21,2026-08-01,complete,portal_upload
L-102829,B-502829,mortgage,2022-06-12,2037-06-12,209018.79,95121.76,6.00,180,FL,cash_out_refinance,C,1-3 years,150k+,current,0,Freedom Mortgage,2026-08-14,2026-08-03,complete,servicing_core
L-102830,B-502830,mortgage,2021-12-02,2036-12-02,424562.66,105887.98,5.29,180,WA,purchase,D,< 1 year,150k+,current,0,Mr. Cooper,2026-08-28,2024-01-02,complete,portal_upload
L-102831,B-502831,auto,2019-07-06,2029-07-06,200642.33,149333.81,3.54,120,MN,purchase,D,1-3 years,75k-100k,current,0,First National,2026-07-04,2026-08-23,complete,portal_upload
L-102832,B-502832,mortgage,2020-05-24,2035-05-24,362775.47,159507.42,8.46,180,AZ,refinance,B,1-3 years,100k-150k,current,0,Pennymac,2026-08-13,2026-08-06,verified,portal_upload
L-102833,B-502833,mortgage,2024-05-26,2054-05-26,74809.34,68128.67,4.91,360,WA,purchase,B,3-5 years,30k-50k,current,0,Rocket Servicing,2026-07-16,2026-08-09,complete,legacy_crm
L-102834,B-502834,mortgage,2018-09-25,2033-09-25,251519.58,218702.01,4.76,180,GA,refinance,B,5-10 years,100k-150k,current,0,Wells Fargo Servicing,2026-08-19,2026-08-07,complete,legacy_crm
L-102835,B-502835,mortgage,2023-03-01,2053-03-01,53691.81,25823.23,8.23,360,LA,home_improvement,C,10+ years,100k-150k,current,0,Chase Home Lending,2026-06-07,2026-08-03,complete,servicing_core
L-102836,B-502836,mortgage,2018-12-22,2048-12-22,392744.19,321600.42,7.66,360,CT,refinance,C,5-10 years,150k+,delinquent,120,First National,2026-08-22,2026-08-16,complete,servicing_core
L-102837,B-502837,mortgage,2019-07-20,2039-07-20,97812.01,37688.05,6.51,240,OH,refinance,D,10+ years,30k-50k,current,0,Rocket Servicing,2026-07-16,2026-08-05,verified,origination
L-102838,B-502838,mortgage,2023-09-13,2038-09-13,117391.46,87769.96,4.79,180,MD,cash_out_refinance,A,5-10 years,50k-75k,current,0,Rocket Servicing,2026-07-13,2026-08-03,complete,legacy_crm
L-102839,B-502839,auto,2021-11-26,2031-11-26,504694.96,384035.51,7.60,120,LA,refinance,D,1-3 years,150k+,current,0,Chase Home Lending,2026-06-23,2026-08-24,complete,servicing_core
L-102840,B-502840,mortgage,2022-06-19,2037-06-19,286787.38,228645.62,4.54,180,MO,cash_out_refinance,B,5-10 years,30k-50k,current,0,Pennymac,2026-06-28,2025-04-08,complete,portal_upload
L-102841,B-502841,mortgage,2018-08-28,2038-08-28,265057.45,64704.17,4.42,240,PA,home_improvement,A,< 1 year,75k-100k,delinquent,90,Wells Fargo Servicing,2026-07-08,2026-08-06,complete,portal_upload
L-102842,B-502842,personal,2021-09-05,2028-09-05,500748.68,163944.49,8.34,84,TN,cash_out_refinance,A,3-5 years,100k-150k,late,25,Mr. Cooper,2026-08-25,2026-08-01,verified,servicing_core
L-102843,B-502843,mortgage,2018-11-07,2033-11-07,550944.17,206586.98,5.00,180,MI,purchase,A,5-10 years,100k-150k,current,0,Chase Home Lending,2026-07-06,2026-08-21,complete,origination
L-102844,B-502844,commercial,2021-07-01,2026-07-01,203687.04,35467.54,8.15,60,IL,home_improvement,C,5-10 years,75k-100k,current,0,Wells Fargo Servicing,2026-07-23,2026-08-08,complete,origination
L-102845,B-502845,personal,2023-11-02,2033-11-02,125416.60,73468.41,6.04,120,WA,purchase,C,5-10 years,30k-50k,current,0,Chase Home Lending,2026-07-25,2026-08-18,complete,origination
L-102846,B-502846,commercial,2020-09-13,2025-09-13,429124.67,0.00,4.72,60,NC,debt_consolidation,B,1-3 years,50k-75k,closed,0,Chase Home Lending,2026-08-18,2026-08-17,complete,portal_upload
L-102847,B-502847,mortgage,2019-04-15,2039-04-15,563487.74,376374.17,4.37,240,NJ,debt_consolidation,C,10+ years,30k-50k,current,0,Rocket Servicing,2026-08-01,2026-08-16,complete,origination
L-102848,B-502848,mortgage,2024-12-11,2054-12-11,134054.12,73301.04,4.96,360,OK,refinance,A,3-5 years,75k-100k,current,0,Freedom Mortgage,2026-08-16,2026-08-12,verified,legacy_crm
L-102849,B-502849,commercial,2020-03-26,2027-03-26,240110.02,93362.55,6.38,84,KY,home_improvement,E,5-10 years,100k-150k,current,0,LoanCare,2026-07-19,2026-08-02,complete,servicing_core
L-102850,B-502850,personal,2024-11-11,2027-11-11,443189.89,387012.09,5.52,36,GA,purchase,C,5-10 years,75k-100k,current,0,First National,2026-07-26,2025-12-19,complete,portal_upload
L-102851,B-502851,personal,2024-06-24,2034-06-24,648764.18,295863.55,6.30,120,IL,refinance,C,< 1 year,150k+,current,0,Mr. Cooper,2026-07-03,2026-08-23,complete,servicing_core
L-102852,B-502852,auto,2023-07-05,2026-07-05,461006.25,426896.12,8.68,36,MD,purchase,A,< 1 year,30k-50k,current,0,LoanCare,2026-08-20,2026-08-17,complete,portal_upload
L-102853,B-502853,auto,2018-07-08,2025-07-08,609848.69,235377.72,4.58,84,AZ,cash_out_refinance,B,1-3 years,150k+,current,0,Wells Fargo Servicing,2026-08-12,2026-08-05,complete,servicing_core
L-102854,B-502854,commercial,2021-10-28,2028-10-28,60268.24,39434.10,8.30,84,WI,home_improvement,E,3-5 years,150k+,current,0,First National,2026-07-10,2026-08-18,complete,origination
L-102855,B-502855,mortgage,2020-06-17,2035-06-17,579609.55,201028.75,4.64,180,MN,purchase,C,1-3 years,150k+,current,0,First National,2026-07-22,2026-08-13,verified,legacy_crm
L-102856,B-502856,personal,2019-02-27,2024-02-27,307330.78,111018.67,7.57,60,MI,purchase,B,1-3 years,50k-75k,current,0,Pennymac,2026-06-21,2026-08-08,complete,portal_upload
L-102857,B-502857,mortgage,2020-07-13,2040-07-13,418034.93,153578.47,8.32,240,NJ,debt_consolidation,A,< 1 year,100k-150k,current,0,Mr. Cooper,2026-08-09,2026-08-12,complete,servicing_core
L-102858,B-502858,personal,2024-10-08,2031-10-08,535398.04,426461.73,7.82,84,OR,cash_out_refinance,B,10+ years,30k-50k,delinquent,120,Mr. Cooper,2026-07-26,2026-08-13,complete,portal_upload
L-102859,B-502859,auto,2023-03-22,2026-03-22,76199.83,66347.03,8.54,36,NJ,debt_consolidation,A,10+ years,50k-75k,late,15,LoanCare,2026-08-21,2026-08-07,complete,servicing_core
L-102860,B-502860,mortgage,2023-06-13,2053-06-13,341045.61,234652.15,5.97,360,OH,debt_consolidation,A,3-5 years,100k-150k,current,0,Rocket Servicing,2026-07-27,2025-05-22,complete,portal_upload
L-102861,B-502861,auto,2021-03-21,2024-03-21,585911.74,454016.55,4.00,36,CA,cash_out_refinance,A,< 1 year,50k-75k,current,0,Rocket Servicing,2026-06-19,2026-08-09,verified,servicing_core
L-102862,B-502862,mortgage,2020-11-28,2050-11-28,459889.40,321066.39,7.10,360,NC,home_improvement,B,< 1 year,30k-50k,delinquent,120,Freedom Mortgage,2026-07-09,2026-08-06,complete,origination
L-102863,B-502863,personal,2018-09-07,2023-09-07,234580.69,112631.32,7.68,60,AL,home_improvement,A,< 1 year,100k-150k,current,0,Chase Home Lending,2026-06-17,2026-08-07,complete,servicing_core
L-102864,B-502864,mortgage,2021-10-21,2041-10-21,367716.12,278184.97,4.62,240,CO,refinance,C,< 1 year,50k-75k,current,0,Freedom Mortgage,2026-06-24,2026-08-11,complete,portal_upload
L-102865,B-502865,mortgage,2021-10-08,2051-10-08,318141.86,73296.69,8.16,360,FL,debt_consolidation,A,10+ years,50k-75k,current,0,Chase Home Lending,2026-06-11,2026-08-13,complete,origination
L-102866,B-502866,commercial,2019-01-08,2026-01-08,60348.27,51159.90,7.28,84,PA,cash_out_refinance,D,10+ years,75k-100k,current,0,Freedom Mortgage,2026-08-21,2026-08-16,complete,portal_upload
L-102867,B-502867,commercial,2018-07-16,2028-07-16,194023.78,82817.60,3.88,120,OH,cash_out_refinance,D,< 1 year,<30k,current,0,Pennymac,2026-08-19,2026-08-14,complete,servicing_core
L-102868,B-502868,personal,2023-02-20,2026-02-20,291839.57,120698.82,5.85,36,AZ,purchase,D,1-3 years,150k+,current,0,Freedom Mortgage,2026-06-10,2026-08-13,verified,servicing_core
L-102869,B-502869,personal,2023-02-26,2033-02-26,481963.16,75436.58,8.55,120,PA,debt_consolidation,D,10+ years,100k-150k,current,0,Chase Home Lending,2026-06-02,2026-08-16,complete,origination
L-102870,B-502870,mortgage,2019-12-06,2049-12-06,631744.16,409859.09,6.63,360,NC,refinance,D,1-3 years,75k-100k,current,0,First National,2026-07-05,2025-04-10,verified,servicing_core
L-102871,B-502871,mortgage,2018-12-20,2038-12-20,549253.83,491793.97,6.66,240,MD,home_improvement,B,1-3 years,150k+,current,0,LoanCare,2026-07-04,2026-08-08,verified,origination
L-102872,B-502872,mortgage,2021-07-01,2036-07-01,162232.06,129083.72,7.59,180,PA,cash_out_refinance,B,3-5 years,150k+,current,0,LoanCare,2026-06-01,2026-08-22,complete,origination
L-102873,B-502873,mortgage,2024-09-23,2039-09-23,485105.00,79026.84,4.09,180,WI,refinance,C,5-10 years,30k-50k,current,0,Mr. Cooper,2026-08-03,2026-08-16,complete,legacy_crm
L-102874,B-502874,mortgage,2022-06-23,2052-06-23,574497.10,103601.52,4.82,360,UT,refinance,E,10+ years,<30k,current,0,Chase Home Lending,2026-08-22,2026-08-05,complete,legacy_crm
L-102875,B-502875,mortgage,2018-07-16,2038-07-16,493628.57,380332.11,6.32,240,AZ,debt_consolidation,A,1-3 years,150k+,current,0,Chase Home Lending,2026-06-27,2026-08-09,complete,portal_upload
L-102876,B-502876,mortgage,2018-06-22,2033-06-22,424172.84,133171.53,6.04,180,OR,purchase,A,< 1 year,100k-150k,current,0,Rocket Servicing,2026-06-22,2026-08-21,complete,origination
L-102877,B-502877,mortgage,2024-01-17,2054-01-17,227297.51,106596.11,4.34,360,AL,refinance,B,5-10 years,50k-75k,current,0,LoanCare,2026-06-09,2026-08-13,complete,legacy_crm
L-102878,B-502878,mortgage,2019-04-12,2039-04-12,550753.64,498591.82,7.11,240,MN,refinance,B,< 1 year,<30k,current,0,Freedom Mortgage,2026-07-28,2026-08-07,complete,origination
L-102879,B-502879,mortgage,2019-11-10,2049-11-10,646625.68,345147.95,5.90,360,AL,cash_out_refinance,B,< 1 year,30k-50k,current,0,First National,2026-07-13,2026-08-14,complete,origination
L-102880,B-502880,mortgage,2021-10-28,2041-10-28,531954.23,224984.75,3.96,240,IN,home_improvement,A,< 1 year,50k-75k,current,0,LoanCare,2026-07-18,2024-06-24,complete,legacy_crm
L-102881,B-502881,auto,2022-10-26,2029-10-26,359285.18,224481.01,8.38,84,GA,debt_consolidation,A,10+ years,30k-50k,current,0,Mr. Cooper,2026-06-25,2026-08-05,verified,portal_upload
L-102882,B-502882,mortgage,2019-02-01,2039-02-01,114565.00,69730.68,7.60,240,CA,cash_out_refinance,C,10+ years,100k-150k,current,0,Freedom Mortgage,2026-06-09,2026-08-01,complete,servicing_core
L-102883,B-502883,auto,2020-11-20,2030-11-20,510040.37,279506.83,6.97,120,CT,purchase,C,10+ years,150k+,current,0,Wells Fargo Servicing,2026-06-03,2026-08-08,complete,portal_upload
L-102884,B-502884,mortgage,2023-11-01,2053-11-01,56444.83,32414.83,5.88,360,TX,purchase,D,1-3 years,<30k,current,0,Mr. Cooper,2026-06-20,2026-08-03,complete,legacy_crm
L-102885,B-502885,mortgage,2021-07-15,2041-07-15,338751.78,164292.96,7.81,240,TX,cash_out_refinance,C,< 1 year,75k-100k,current,0,LoanCare,2026-06-23,2026-08-09,complete,portal_upload
L-102886,B-502886,mortgage,2018-10-27,2033-10-27,53165.45,36453.57,6.57,180,GA,purchase,E,< 1 year,50k-75k,current,0,Rocket Servicing,2026-06-27,2026-08-12,verified,portal_upload
L-102887,B-502887,auto,2020-04-08,2027-04-08,257776.78,74510.97,4.98,84,AL,debt_consolidation,D,< 1 year,75k-100k,current,0,Freedom Mortgage,2026-08-14,2026-08-15,complete,legacy_crm
L-102888,B-502888,mortgage,2021-12-07,2036-12-07,317889.42,55065.13,7.90,180,WA,debt_consolidation,D,5-10 years,150k+,current,0,Freedom Mortgage,2026-08-08,2026-08-12,verified,legacy_crm
L-102889,B-502889,commercial,2024-05-21,2034-05-21,158859.73,67338.82,3.56,120,CT,purchase,D,< 1 year,75k-100k,current,0,First National,2026-07-16,2026-08-20,complete,legacy_crm
L-102890,B-502890,mortgage,2024-02-19,2039-02-19,74885.71,16639.07,7.00,180,FL,home_improvement,D,3-5 years,<30k,current,0,LoanCare,2026-07-18,2025-11-02,verified,origination
L-102891,B-502891,mortgage,2020-01-03,2050-01-03,607316.37,266230.71,5.14,360,AZ,purchase,C,10+ years,75k-100k,current,0,Pennymac,2026-06-22,2026-08-09,complete,origination
L-102892,B-502892,mortgage,2018-01-02,2033-01-02,525890.33,281341.02,8.51,180,WI,debt_consolidation,D,5-10 years,30k-50k,current,0,First National,2026-06-13,2026-08-03,complete,servicing_core
L-102893,B-502893,auto,2021-11-13,2026-11-13,93459.66,42241.59,4.09,60,WA,home_improvement,A,< 1 year,<30k,current,0,Wells Fargo Servicing,2026-08-16,2026-08-07,complete,portal_upload
L-102894,B-502894,student,2019-10-15,2024-10-15,165567.92,57946.18,5.57,60,FL,debt_consolidation,C,5-10 years,100k-150k,current,0,Wells Fargo Servicing,2026-07-08,2026-08-20,complete,legacy_crm
L-102895,B-502895,mortgage,2024-02-19,2044-02-19,181384.66,71212.56,7.82,240,CA,home_improvement,A,1-3 years,<30k,delinquent,120,Mr. Cooper,2026-07-17,2026-08-24,complete,legacy_crm
L-102896,B-502896,mortgage,2024-09-21,2039-09-21,248186.43,142896.52,7.34,180,NC,cash_out_refinance,B,10+ years,150k+,current,0,Rocket Servicing,2026-08-24,2026-08-23,complete,servicing_core
L-102897,B-502897,mortgage,2020-03-05,2040-03-05,616179.57,404670.72,3.28,240,OK,cash_out_refinance,A,1-3 years,50k-75k,current,0,Wells Fargo Servicing,2026-07-28,2026-08-02,verified,origination
L-102898,B-502898,mortgage,2024-09-06,2044-09-06,586656.99,396222.56,7.64,240,MI,debt_consolidation,C,3-5 years,100k-150k,current,0,Chase Home Lending,2026-06-20,2026-08-02,verified,origination
L-102899,B-502899,personal,2020-07-23,2030-07-23,644709.77,515361.91,5.78,120,AZ,debt_consolidation,E,3-5 years,150k+,current,0,Chase Home Lending,2026-06-19,2026-08-04,complete,portal_upload
L-102900,B-502900,mortgage,2022-10-10,2042-10-10,363592.33,125496.46,3.28,240,UT,purchase,E,10+ years,<30k,current,0,Rocket Servicing,2026-06-01,2024-05-07,complete,portal_upload
L-102901,B-502901,mortgage,2019-06-15,2034-06-15,463129.01,229565.42,5.33,180,MD,purchase,B,10+ years,75k-100k,current,0,First National,2026-08-01,2026-08-03,complete,origination
L-102902,B-502902,commercial,2024-09-01,2031-09-01,366431.86,284688.29,7.70,84,WA,debt_consolidation,A,< 1 year,<30k,current,0,Pennymac,2026-08-22,2026-08-22,complete,legacy_crm
L-102903,B-502903,student,2020-06-03,2027-06-03,63283.39,14046.79,8.34,84,MA,refinance,E,10+ years,75k-100k,current,0,Pennymac,2026-06-28,2026-08-09,verified,portal_upload
L-102904,B-502904,auto,2018-09-18,2021-09-18,80910.68,67774.84,6.93,36,PA,debt_consolidation,A,5-10 years,<30k,current,0,Pennymac,2026-07-03,2026-08-11,complete,legacy_crm
L-102905,B-502905,mortgage,2024-03-12,2054-03-12,473346.94,318465.82,4.82,360,AL,refinance,E,5-10 years,150k+,current,0,Mr. Cooper,2026-07-07,2026-08-04,verified,portal_upload
L-102906,B-502906,auto,2024-04-15,2031-04-15,451018.44,137917.85,8.73,84,NC,debt_consolidation,B,5-10 years,150k+,current,0,Pennymac,2026-06-12,2026-08-09,verified,portal_upload
L-102907,B-502907,mortgage,2019-06-18,2039-06-18,529673.33,269857.79,4.45,240,WA,debt_consolidation,D,< 1 year,50k-75k,current,0,Freedom Mortgage,2026-06-14,2026-08-22,verified,legacy_crm
L-102908,B-502908,student,2022-06-15,2032-06-15,138735.38,90263.52,5.04,120,IL,purchase,B,5-10 years,75k-100k,current,0,Freedom Mortgage,2026-06-07,2026-08-07,complete,legacy_crm
L-102909,B-502909,mortgage,2020-04-22,2040-04-22,79768.22,66683.71,5.11,240,WA,home_improvement,C,< 1 year,30k-50k,current,0,Wells Fargo Servicing,2026-07-15,2026-08-03,complete,origination
L-102910,B-502910,mortgage,2020-03-28,2040-03-28,126765.48,52387.30,7.63,240,VA,cash_out_refinance,E,3-5 years,150k+,current,0,Mr. Cooper,2026-07-10,2025-12-21,complete,origination
L-102911,B-502911,mortgage,2021-03-21,2041-03-21,164228.16,119378.25,3.53,240,MN,debt_consolidation,E,< 1 year,30k-50k,current,0,Pennymac,2026-07-13,2026-08-02,complete,origination
L-102912,B-502912,mortgage,2023-12-17,2053-12-17,445082.11,390161.07,3.56,360,MN,refinance,E,3-5 years,<30k,current,0,Pennymac,2026-06-01,2026-08-07,complete,portal_upload
L-102913,B-502913,mortgage,2019-07-03,2034-07-03,82500.99,39228.05,3.53,180,SC,purchase,C,10+ years,50k-75k,current,0,Wells Fargo Servicing,2026-07-02,2026-08-24,verified,servicing_core
L-102914,B-502914,mortgage,2024-11-21,2044-11-21,237547.87,136033.95,6.21,240,MI,home_improvement,B,10+ years,75k-100k,current,0,Mr. Cooper,2026-08-01,2026-08-22,verified,legacy_crm
L-102915,B-502915,mortgage,2020-03-22,2035-03-22,499917.27,447963.65,3.88,180,UT,refinance,A,< 1 year,30k-50k,current,0,Pennymac,2026-06-26,2026-08-18,complete,legacy_crm
L-102916,B-502916,mortgage,2020-04-22,2050-04-22,567845.43,409357.32,7.68,360,MI,cash_out_refinance,D,< 1 year,100k-150k,current,0,First National,2026-07-03,2026-08-24,complete,portal_upload
L-102917,B-502917,commercial,2021-11-24,2031-11-24,138551.68,74001.70,6.82,120,TN,refinance,C,1-3 years,150k+,current,0,Chase Home Lending,2026-07-18,2026-08-08,complete,servicing_core
